11956	265	3
14	9864	14
451	3112	3
1063	3130	9
7760	1095	0
12	2598	6
1195	9124	7
12296	3857	19
2075	4049	33
17301	3375	0
14082	9937	10
400	7510	2
701	2427	8
108	2363	0
5063	2802	29
14	876	9
4947	2203	4
1046	9203	0
17543	858	6
12	4911	1
5570	8352	0
101	6091	3
14	7909	10
422	6670	12
1451	7341	24
29606	9229	8
6016	9405	5
28380	9956	3
121	7740	20
536	8848	3
2212	6722	19
14	3277	8
248	7535	2
9335	8493	10
12362	34	9
42265	3205	5
106	3901	13
2132	8496	1
37121	9702	3
446	7289	2
35297	6637	10
1450	9416	0
875	7370	8
12	5480	5
14	4079	20
1289	2402	2
101	9898	14
194	2562	1
4300	9108	18
1439	9346	14
101	234	3
4867	1616	5
2550	522	3
3540	8922	11
114	4231	3
5	7760	7
669	3517	9
37140	5654	18
14	8399	10
7	7	0
13961	1816	2
103	520	12
134	9136	18
12	2543	2
16	8979	11
258	3120	7
1385	803	20
20908	6305	0
101	5964	1
14	9537	10
1677	2326	2
40030	1933	28
105	346	4
5082	135	1
14	165	13
6738	1767	6
409	1336	7
2720	2056	5
14922	761	5
111	3492	17
7	4776	0
2209	1446	1
115	6058	5
19034	8984	1
1664	4081	4
101	9609	6
7343	1941	16
24518	9513	1
109	2129	2
112	9035	15
43412	334	3
276	4664	0
22345	4250	3
170	901	0
643	4729	9
3413	2512	8
1283	7367	5
2197	7014	10
12313	1955	7
14	942	23
106	7384	1
5383	4750	0
28405	1905	15
3106	8105	8
40207	1656	17
102	5775	8
10080	7480	12
2	480	18
20557	6005	0
3441	4733	5
8336	6370	6
33650	8217	14
27557	9760	3
36153	2536	10
24105	8510	0
14	9576	12
5715	956	8
14	4772	9
101	7236	2
10588	9193	2
378	4066	2
494	8487	10
12	4395	11
238	3337	7
231	4249	10
1419	1303	29
253	6083	20
4131	8910	14
116	6692	6
14	1282	11
877	5265	23
14	809	21
5261	1481	0
108	2203	0
14	2858	12
23679	4866	8
743	8225	19
42849	5920	1
2840	9279	6
8272	5206	2
27541	2734	4
13232	9034	8
106	542	16
19478	5200	2
14	9711	14
1378	772	21
2452	7117	7
7227	8239	6
12	3946	24
110	5345	2
2549	4126	1
38600	3259	19
4141	6011	8
208	4054	8
30001	8879	2
14	2148	10
7	5185	0
2202	9909	7
12	6183	2
3871	4236	3
880	57	14
2587	3130	3
14	6732	8
103	8742	3
2039	3611	11
449	9256	6
762	7340	2
124	2429	7
5346	7070	4
549	5514	10
125	5761	12
12	3846	2
480	925	4
14768	186	0
701	8862	14
31611	376	15
25248	2643	11
14	5220	15
6685	8130	16
8710	8165	1
12194	8733	1
12	9741	2
3069	2343	6
484	3472	12
8324	5775	0
660	4861	16
31340	86	12
511	156	15
1683	7414	4
11665	1028	33
959	6575	13
12	1639	5
14791	191	0
14	3436	28
1789	8080	4
101	5093	3
14	102	7
14	9007	8
11650	7074	10
14	9441	10
7800	6008	10
1303	7774	5
26859	5674	12
1135	4181	0
17444	1952	11
249	1665	11
19626	5545	0
959	5730	22
2311	3362	14
692	6471	5
1122	9470	4
1064	1631	7
1082	8220	18
102	9667	9
3512	5849	5
440	6907	23
114	3488	4
3714	8049	13
2	6690	20
11464	1006	13
105	505	21
276	4660	1
19639	2289	8
4128	9894	0
2729	2929	13
347	355	5
129	6054	6
19864	5670	0
3423	5790	2
2	3617	8
210	9933	7
12	6437	7
29248	8931	13
145	5802	13
7	8847	0
21444	9855	12
11587	2903	10
305	2693	1
154	2366	11
14	3466	17
117	7080	9
7900	8974	7
31638	1116	11
20054	5774	0
7150	1765	3
3133	4692	15
121	6142	2
121	6929	5
14	4043	7
30277	5127	3
8621	7592	0
119	5717	4
222	9961	9
499	1307	13
125	8271	12
9189	1858	3
786	6577	27
16271	7590	16
1529	2720	1
732	4899	1
113	7364	6
1015	2413	3
2562	9754	2
12	5865	8
33588	8736	7
15882	3524	3
39318	2283	6
7055	2035	8
621	4266	17
25485	9454	0
25081	6397	2
43350	4414	15
327	3662	28
2909	9450	7
1358	1348	10
1332	6810	2
8393	1244	7
385	594	7
14497	61	0
106	1015	13
23331	4622	13
300	3765	1
9	9534	5
9497	700	18
24511	6558	1
1795	1988	14
14	3916	5
103	3552	16
101	3395	9
4040	5877	2
7	3594	0
633	7788	13
5682	3337	5
210	6081	4
167	101	10
8987	2547	16
4176	3376	2
34149	4661	6
109	2875	23
5885	8781	3
692	4138	3
332	7506	0
6669	9915	16
16552	724	3
14	5387	4
9828	4132	11
1362	5996	21
1290	4885	2
9726	219	4
7256	8503	25
12	2563	1
12	3533	3
16325	5874	2
26480	5993	17
126	456	11
3506	3882	1
870	2241	0
4142	812	17
9754	400	1
4273	4873	5
969	6205	3
105	1051	15
41521	7509	6
108	1846	0
14	3425	9
26094	3449	4
1197	5757	36
40866	1519	8
11877	4406	3
324	9824	16
3628	3803	5
101	7330	15
128	1834	13
145	4360	21
284	863	5
43081	9738	7
270	9195	15
864	1337	13
1286	6154	9
15943	1247	0
43268	3313	8
116	8197	1
2780	6441	13
24746	8943	0
236	8072	6
247	4951	8
323	7627	3
5199	3345	2
134	2676	25
38418	9681	2
26643	4920	2
8	7269	39
4159	9474	9
41015	2439	7
5358	6586	10
3741	2424	1
924	6186	9
30688	5815	13
14	4897	14
546	6023	0
829	1064	1
14	9453	11
202	3447	8
31940	440	19
131	165	6
2598	8441	12
167	2308	13
2028	8690	7
2362	2678	2
14	1826	18
35488	2195	11
14	265	12
24074	3064	14
5804	1745	14
2983	6197	10
3273	8248	5
3250	1474	3
101	3403	1
22377	5115	7
18544	768	11
22192	1072	28
25807	8791	2
106	5657	5
1184	679	5
4327	6630	21
34855	1903	1
12	4172	8
6958	8825	12
4673	7854	21
304	2506	7
1183	4652	1
2	9217	8
336	1735	15
38632	7312	11
10452	6173	5
11453	1431	19
12671	1455	12
13814	5520	10
6800	8543	14
14	7758	19
4590	7763	15
174	8116	5
281	1205	8
102	4710	11
102	9089	16
125	6436	4
119	607	4
33428	2921	11
18597	7447	4
132	9536	1
877	150	2
14	3459	13
29711	8529	4
102	5645	23
105	3644	6
2	9701	0
119	2001	4
12788	2716	0
4615	8780	25
578	353	11
14	4035	15
2796	4994	1
301	4249	8
106	2137	2
452	8905	6
102	4994	3
12	8393	13
5402	5680	11
5460	6583	0
122	8534	22
145	551	15
22067	6744	0
7618	58	0
14	8740	17
12281	3455	5
27900	8576	6
14	9231	15
14	4646	22
14	7881	17
333	5301	5
1116	4913	7
197	1928	11
144	7747	12
8587	7269	4
32083	7407	1
2	8624	37
14	2762	13
28771	2962	3
2313	4768	8
2809	7365	7
39952	2464	11
235	3852	5
1131	1051	0
37194	570	16
493	5442	4
535	7903	18
116	9476	11
106	6236	12
3375	1657	34
262	5104	18
3337	8325	11
17580	791	4
156	8822	26
42612	4612	6
10173	5967	11
10941	4310	12
12	8932	1
2205	7260	24
29503	9840	1
2536	9800	1
967	8408	2
10552	4393	5
34484	5356	7
272	8185	17
41176	3348	1
105	4596	19
11135	7842	15
108	1754	0
3729	9839	13
33752	2186	13
104	605	11
34738	5995	17
39237	4069	2
124	1431	29
19041	4750	6
106	2802	24
12	9289	9
101	1543	10
4019	6597	8
26608	7245	9
125	3980	2
3344	9926	7
10617	6324	13
14	4591	18
40011	8513	8
413	1373	9
12915	6546	29
167	270	8
36473	8220	2
3079	2818	11
32356	1699	6
8619	7341	35
5398	4626	2
318	4592	18
101	2019	2
23304	9499	2
183	8194	5
932	2269	5
309	5920	17
5945	1595	8
444	7571	17
30506	247	8
27622	8699	12
321	6945	13
798	3072	7
246	4697	24
455	1781	8
180	8480	6
2148	7575	19
4641	1933	13
20942	5427	5
171	6204	1
659	6367	16
17571	1248	13
121	4887	1
2884	4879	5
2901	5054	8
14381	6330	1
385	1596	6
12	3938	16
3059	6299	19
441	1823	14
166	8141	16
7367	1735	18
19756	8929	1
1310	8586	12
21813	1490	6
3956	4146	9
2	4358	12
12	460	1
10272	1293	11
1566	8353	15
6022	8641	6
582	7010	10
17776	5044	13
2394	7748	3
1321	3956	0
101	1797	15
131	5418	1
293	9125	20
43145	8027	3
4901	493	1
2893	9575	34
3162	9857	10
12	7628	4
4401	8842	12
969	3381	6
27633	1822	9
2	1339	41
5452	5040	6
14	2532	16
108	2423	0
12813	9209	0
440	5588	8
2862	3950	6
102	5633	22
2104	2823	4
119	8605	8
43964	629	15
7364	7743	27
14175	5474	22
9460	1231	10
2502	7799	13
14	2981	6
31412	9331	7
24497	7437	5
3401	2931	7
3131	1565	0
2353	875	4
191	4272	12
12	1090	1
3632	5803	3
371	4505	28
617	4234	3
1897	962	3
12	40	9
110	8320	17
11739	4312	13
116	4654	3
226	2546	4
356	2864	5
351	2816	12
656	7985	20
104	6517	1
1789	882	5
34023	4019	10
768	5107	9
224	5837	7
472	5899	7
581	8264	0
9484	4866	1
8841	8161	9
24278	5777	5
168	6149	9
569	1713	1
14	7072	8
19372	7142	20
33077	997	6
12	5412	5
123	220	4
16	5495	6
13197	8025	1
1044	2710	0
12	9510	2
104	8445	25
128	6081	6
5811	1034	10
13332	4930	2
922	9845	0
159	1395	0
8243	4817	0
35197	3699	2
137	7413	5
289	6799	1
122	5181	8
30493	184	12
102	4288	4
12	517	5
324	6444	7
382	1831	4
512	7097	4
26728	4142	19
268	1504	5
1809	6712	4
14	6088	13
211	8961	8
14	394	7
165	6660	2
16270	4994	2
14	1816	34
21059	502	7
26207	7386	6
29666	2097	7
604	4358	5
7	4836	0
6386	7529	10
642	4401	0
14	971	17
115	6921	2
102	3143	3
1827	2456	8
928	1611	8
7746	8179	1
8	3064	1
2658	4476	0
30558	5262	7
282	5491	7
773	3772	1
58	5513	15
21398	1821	10
2272	8179	10
101	4302	3
114	2063	10
2	1005	4
177	8307	13
1356	6959	25
117	4973	7
6110	8816	1
34677	2037	4
4713	2662	2
1032	6127	7
31515	2306	2
12	271	11
28713	7613	6
2702	9679	0
683	3327	12
14	9856	6
10041	8407	8
245	3217	6
33974	4553	3
101	5261	13
14	6765	6
206	2450	2
13776	8447	2
2103	3105	4
14	1068	21
3479	883	6
334	7699	9
2499	9390	7
4690	926	6
3249	9356	20
15501	645	0
1754	7451	7
1176	8414	8
12	5514	1
12	7851	4
130	2820	18
9958	9197	18
12	1954	3
17727	3730	0
14	9096	16
573	9367	13
176	5879	10
14	8813	12
207	6898	2
1359	6852	2
15991	8352	3
1650	2220	2
115	6496	6
2521	8808	15
4566	4533	32
32371	9768	1
2275	7280	1
10990	9452	9
114	2860	2
3069	1738	7
233	8969	0
809	155	8
600	9032	9
12	4803	1
108	2263	0
2089	8225	10
11232	4489	18
9	6421	18
3699	9340	27
228	31	7
2138	9224	10
28717	9788	9
136	5465	15
9026	5668	15
12	6828	2
21147	7111	3
9642	7348	9
28180	8672	8
107	3644	14
504	5449	8
9092	3331	1
37536	6448	5
101	9765	4
768	7313	2
43335	6404	11
1108	7462	18
157	2896	1
25626	5547	3
164	6056	1
17300	3374	0
1539	2376	2
15773	9608	7
19714	6602	1
24364	6771	3
589	1407	11
14	2957	20
855	9231	6
640	2804	1
1276	5656	8
114	1741	1
102	5517	14
14	4505	34
124	1816	20
119	2395	6
1237	5798	8
4078	8113	0
6845	1382	11
34521	678	12
1	3711	15
267	8270	13
12	8876	8
21755	1820	16
227	5267	5
2	3148	5
3735	1468	18
116	3712	2
477	6730	7
2355	8857	33
32231	8998	7
12	3758	10
7425	619	6
26422	7455	1
22927	5474	33
1337	2585	6
5619	2332	9
14	2223	8
111	8234	8
13185	8697	11
14	6597	13
12	1385	2
310	6248	6
41486	2566	11
112	6854	10
4184	5607	2
770	3314	12
42770	9136	9
3181	7949	14
7527	8853	21
14	9868	7
22934	6572	3
30815	7259	3
4491	3170	11
20841	5918	2
6991	1088	1
26408	6626	4
713	6057	33
224	5579	8
14797	220	0
31826	3176	4
12357	1193	23
18233	6263	7
105	4572	1
15713	8325	7
7	3016	0
678	1101	12
20466	4168	10
1895	4680	24
14	6125	10
19583	115	2
197	486	9
29891	1613	8
446	7539	15
105	8051	4
1098	6908	4
12	544	2
1296	7131	2
1305	8690	12
704	9711	7
341	6149	11
19378	5404	2
184	738	2
294	4037	3
35383	7444	19
2	5760	7
9	2550	17
14	6886	5
213	9799	12
3116	3346	6
679	2107	8
34106	7729	17
4232	5198	8
6504	6907	17
1010	1786	6
8	8814	41
36554	8287	15
35100	8808	27
18725	4307	0
124	3609	8
104	4990	19
20133	9467	9
14	5994	8
118	3380	7
14	7045	15
105	3549	16
34358	3334	13
1238	7982	17
30336	9119	11
12	6730	15
330	8317	9
22901	569	4
2619	211	0
14	2025	16
108	1914	0
103	6182	10
10056	343	9
19179	4696	0
112	3630	14
1163	6260	6
12	3298	9
6919	5207	4
2	331	11
2	7142	6
695	9817	4
14	5098	12
25767	9584	0
892	949	8
12	1127	6
151	5107	1
26292	6458	7
107	2873	13
2	40	1
12674	5324	9
16100	8975	13
373	7480	9
9888	549	4
892	7185	7
5394	2693	11
115	4775	14
28494	3598	23
14	9988	21
20760	3010	4
452	3109	2
187	7057	1
123	1726	7
14	5077	33
626	3957	24
2123	7973	11
13438	7179	7
1026	1407	20
2	1538	11
213	1735	7
273	3447	11
30086	1074	7
1150	8403	1
47	9567	7
3514	54	13
151	5306	1
12	2063	3
12	7757	9
1498	5141	9
14	8842	21
26056	9941	0
150	1782	5
4720	3024	20
1070	8525	1
1017	7460	4
9745	4640	2
104	537	3
21930	6658	0
123	7984	2
12	5710	16
1025	7387	13
139	4665	1
4428	2262	12
20160	6065	16
2161	3154	12
12	6368	1
169	1065	3
4208	5747	2
1850	6825	12
593	3042	1
12303	9081	17
1912	554	8
2409	2821	6
1905	2859	6
105	2730	6
17194	3460	2
14	8698	5
126	5878	19
39392	8390	10
16304	2882	13
24326	9219	5
6998	3205	11
841	9902	3
4360	3444	12
2063	451	14
3476	1529	31
1051	8649	0
8	7236	6
14	3576	7
740	1314	0
913	5836	8
18264	4663	2
1591	2048	14
339	2104	8
5158	6350	2
22603	8830	3
102	6460	4
21040	1538	15
103	6072	9
57	8095	20
2396	3504	12
938	1325	13
16928	8434	1
2097	2219	2
23263	7166	7
10668	5323	7
36075	1382	16
344	4720	7
110	959	1
762	9206	17
109	480	22
7	6936	0
598	4280	1
14	7099	25
25313	9214	0
1810	2190	6
8	4431	9
158	6050	3
1256	3679	4
44171	6274	3
12	6014	2
102	9269	12
132	8373	11
539	7631	17
101	4308	6
6529	7697	15
117	2547	9
455	5999	4
8154	1417	16
2757	888	9
6002	3910	6
134	5092	16
106	1454	5
19506	6471	4
15519	1567	0
304	5430	10
14	9781	19
6870	5164	12
7	3129	0
1062	6980	4
36509	3540	5
2	2460	8
7628	9841	6
28826	2734	7
25031	9099	0
1124	7318	4
10372	8928	6
12	1247	6
38128	2941	3
2388	7598	3
225	554	0
2271	9356	11
109	1958	6
113	8822	28
21170	8738	7
4384	8477	7
101	6780	5
120	6799	7
103	2899	20
345	3262	10
387	7235	2
928	1597	23
42592	7153	4
660	2216	28
5287	740	30
9321	1685	7
7545	3847	4
2892	7685	14
342	8891	5
106	2697	18
12	3741	9
12	5168	4
25281	3811	1
2433	8939	2
2888	388	14
4851	7373	4
103	8926	2
19683	1372	6
14	9817	9
116	4661	18
1101	9055	12
584	2121	0
3258	7458	9
25615	1688	18
15055	9736	11
42627	6200	3
35332	95	8
31102	8001	25
147	1335	5
33410	2080	7
666	204	4
2	7766	16
4378	2895	8
106	7370	12
246	808	12
2	3647	4
14	24	16
1837	440	21
36838	5144	12
219	9079	2
34321	3199	9
563	3135	5
139	1440	1
12	3293	11
7239	2463	1
205	4832	24
21703	4357	1
12	2516	9
14	3632	23
17	6701	10
40556	2397	17
9750	7333	3
39002	2934	23
2114	1928	1
166	8792	11
2928	3555	6
862	2861	6
3555	6273	7
37985	3089	6
35736	2676	1
2	2870	6
39778	3535	12
101	8991	5
168	7870	5
41315	4121	10
163	1005	3
25940	9790	0
7759	1150	13
25117	87	7
1163	3980	9
1938	4323	12
389	4866	21
742	6484	3
103	1883	10
157	1230	2
1832	2596	1
9	165	1
9279	9203	4
143	3797	2
1724	158	1
1000	1114	10
12	9299	12
4092	7160	4
106	2829	1
21175	4516	12
40120	8673	6
10108	4131	11
170	881	0
7810	956	4
2374	9359	5
40747	2055	5
4113	9462	0
962	6740	2
16266	125	3
18358	4124	0
542	7181	4
9767	1665	2
14	2462	14
1387	2799	1
1402	9703	15
41006	9355	5
453	4758	22
42666	3315	5
9611	379	8
35109	1984	24
1009	3523	8
44393	440	11
1025	9035	8
25070	1600	4
258	133	4
342	2290	2
33248	5993	9
188	5344	7
115	3056	4
14	2170	6
1258	942	8
1578	509	0
36341	4880	6
14	1975	29
3527	6572	11
19233	9487	4
101	5585	5
43452	2543	25
4595	4072	17
109	4037	4
273	741	9
101	2041	7
35122	8806	14
4702	1536	24
1680	1506	8
7734	5238	11
12	4731	1
2452	3030	5
13138	5964	3
17135	2652	11
14	9052	10
33096	1905	20
4752	7613	15
19598	2266	7
901	6495	6
13125	9498	9
110	5532	4
1168	8549	12
117	1853	3
337	7130	3
12	6676	2
2337	7985	19
2887	8362	10
16316	788	6
6976	5832	13
6723	3621	3
102	6005	12
4859	8063	26
102	311	6
523	8185	9
33679	1537	21
7	5301	0
5495	112	3
33316	4567	3
2975	3126	6
25422	360	1
116	2417	2
36765	1627	4
101	7836	26
647	6871	3
103	7743	3
101	9108	6
2903	6555	3
14	2011	7
16753	2757	0
41918	7123	2
839	9314	13
1945	7198	2
169	3898	17
26765	258	28
457	5218	13
110	4022	11
8637	7701	0
1525	2263	1
14	9237	10
7443	2475	12
15785	9695	8
24411	8272	7
127	3572	5
21404	9462	17
2	7125	5
13079	316	17
5677	4363	8
16	7438	1
2	5946	2
22626	5543	9
40997	505	17
374	4424	7
113	306	6
30833	6674	18
13	2391	10
162	2114	12
4910	4439	2
251	3640	8
5146	3430	17
6397	5316	12
14	8476	8
12	8403	8
702	2373	10
3212	9877	2
308	1278	2
5787	4428	18
101	1402	15
23391	5469	3
16099	1500	0
3690	1118	7
1193	6722	7
1164	9760	5
13002	1528	2
43024	2600	1
160	9071	6
657	2053	10
37871	4807	9
32379	7876	5
2110	3530	6
5649	9820	0
32484	3700	5
1511	5008	1
1987	7109	4
10318	1426	5
1156	3889	16
8066	4056	0
12	8115	4
3977	5461	6
42135	4781	8
2259	9216	6
402	3169	4
132	4664	5
115	7985	6
535	8163	1
102	9914	5
27054	9451	13
14	6452	16
115	502	3
102	698	10
12456	8987	9
14	5758	9
17635	3661	0
1267	5816	19
24488	9063	0
12	1148	23
2	756	16
12	6394	4
6974	3651	10
12	5141	3
121	8135	4
4779	5026	15
566	3989	0
1285	2393	1
754	8395	19
27640	4375	1
120	356	7
10669	8910	17
101	6653	8
5635	5036	7
10521	3703	18
105	7144	17
6751	3190	9
3353	9248	13
31113	3986	14
8535	6676	0
653	2812	4
14	8088	12
1349	9607	2
101	3099	8
7180	4037	8
9	6959	14
12	820	3
127	9119	3
5212	8058	3
193	9675	5
1254	4923	12
8	964	26
14	1503	13
9	141	19
19937	5720	0
13982	8269	7
102	3192	1
6295	6966	25
4208	6112	1
136	3115	2
14	6135	15
126	6717	7
21149	6389	0
8568	8305	4
25474	920	5
4382	7002	8
36368	4066	8
563	3760	12
497	6024	9
14	4862	13
1877	377	7
9365	2852	8
42826	258	21
1292	4385	5
8688	3299	4
129	5431	3
14	2578	22
22382	7392	0
14	3129	8
571	4996	20
23913	345	1
470	3445	10
602	3120	9
12	8919	2
12	4821	5
103	1553	6
17766	2539	13
16964	3541	4
9373	2647	4
591	2909	6
39132	2329	8
21596	6144	20
11281	8616	7
11832	3416	2
13509	1149	11
776	5077	5
176	1901	6
101	1588	9
101	6999	6
20464	7410	6
34457	6123	6
11704	443	4
110	9401	1
26277	4802	15
1644	6795	9
514	1259	17
10074	2715	2
162	9796	4
492	2238	2
102	561	9
21570	6624	14
12	1718	2
615	2780	1
34744	641	1
147	3320	6
2542	6318	2
413	1417	19
118	6889	15
14	3160	7
150	6595	12
120	3748	9
433	9267	1
892	9038	9
244	6848	1
104	5998	5
296	2764	24
7	9179	0
22233	7169	0
2481	6354	8
1315	7080	8
1603	9455	14
101	987	6
8026	3845	0
1681	5186	15
1665	4416	10
30513	7317	8
6871	3333	5
124	3393	10
21043	6601	0
511	650	8
3017	6852	3
9	5963	10
2923	729	9
62	3119	0
43692	5760	8
287	9582	4
36057	2220	25
34960	3758	13
297	9451	10
35665	9215	18
42974	7623	0
260	9383	3
29191	4739	4
105	6434	4
33113	9908	9
31469	4451	4
211	9054	17
101	5245	4
8	1998	9
358	6500	10
42497	1343	3
14	2637	32
28373	993	11
274	4270	10
2479	6746	6
103	1811	3
339	3445	2
1127	5969	4
12	603	8
1399	5138	21
16132	3198	6
43420	8584	11
654	8956	9
12	9243	5
197	4113	11
16562	5500	10
1208	1263	9
41328	9432	4
27126	3715	7
120	2190	3
7	9813	0
915	6541	23
2951	409	11
39720	3203	6
14	339	8
168	6235	4
8752	8082	0
3874	5687	19
975	1169	0
7	6840	0
29608	1453	8
2	5180	13
129	8410	11
127	1491	15
31303	2437	18
17513	6166	7
154	7435	9
10034	8912	8
14	8860	17
3727	3162	7
490	6199	0
5490	3658	5
6561	2272	7
14	9656	31
39145	7451	10
7816	7721	1
6321	8132	12
10274	8113	5
782	5984	1
320	4408	6
30166	4683	16
239	9081	4
22241	5237	2
27657	9231	12
121	133	6
106	5061	9
3172	5990	0
12240	1879	16
6550	8186	9
111	2132	6
5028	4924	2
337	4561	17
103	4539	5
2119	5433	1
138	7758	8
8090	4112	0
474	2580	5
116	6009	12
12	3678	3
180	1722	21
120	5220	10
108	1634	0
236	3764	6
949	9642	11
40330	4492	3
104	7622	6
248	692	14
6335	9379	7
5098	2901	2
1682	4737	14
109	9836	1
1776	352	1
744	6236	20
39977	3589	7
12	9493	1
625	2817	8
12383	2332	11
14	4439	18
22734	3623	34
124	1674	3
106	3617	4
7230	2113	18
8562	6894	0
335	7213	8
105	2343	10
11564	3493	6
14493	7705	13
223	2714	7
5248	7464	2
12	2739	9
105	6890	20
135	1495	5
7605	4	8
26126	4740	22
988	9876	18
665	2424	10
2320	3118	2
103	69	8
2458	3804	10
40744	6739	13
12	5249	11
1291	3032	16
4664	8278	10
12141	2596	3
14	1667	21
401	49	3
2	5731	4
3816	6316	10
40576	2399	1
1921	1265	8
281	6869	6
12	7875	4
25796	9619	0
33280	314	4
137	5745	14
1047	3508	26
14	3712	12
12	1994	3
170	929	0
10423	8997	21
12	8303	18
276	4636	0
110	2563	19
12676	338	6
24822	6089	18
14	4167	9
42713	3091	25
101	2304	20
1134	3888	16
27962	31	2
102	1830	20
389	1878	11
818	943	7
29755	5269	7
372	7634	2
1382	8717	3
2356	448	17
102	8898	19
12	1582	11
35052	9685	13
19256	4202	1
4413	1241	19
2560	9240	0
900	4931	3
14	9062	6
118	2271	18
219	3331	15
199	5157	1
14	1318	11
4795	5904	25
18834	4790	11
12	6538	4
247	6325	20
270	258	19
190	8913	18
1059	2053	0
389	7996	6
2404	1629	14
6	1667	14
1542	4000	25
158	3248	5
6646	2687	11
355	3292	8
16436	2551	0
3712	6070	2
2457	287	22
1008	3326	8
24183	4570	15
113	1707	6
1664	7709	4
1803	9648	5
10931	9628	6
549	1926	8
13918	9448	4
1137	9873	1
14	6319	8
7074	2096	6
28962	8963	8
12995	846	9
2198	1850	7
2049	7046	3
3369	5555	1
102	6697	1
33133	7565	3
162	5842	11
140	4448	9
41035	8474	4
156	1047	10
2	76	0
2	3235	7
2868	4769	12
916	5970	4
31232	1768	10
117	8491	24
17970	3946	0
11769	7579	15
12	4898	7
7	5221	0
708	615	2
101	2639	6
120	6111	11
817	8459	8
11681	7743	16
1359	7725	18
12973	7639	16
119	8049	12
20790	3959	13
113	8300	9
4872	5486	3
29194	4666	10
579	9729	12
165	1421	17
11271	9298	12
193	2260	9
408	4762	11
1304	9366	7
109	51	7
224	4072	8
43108	8152	5
9106	8462	2
16701	2744	0
3766	1526	17
126	1705	10
18964	8604	10
1336	7255	10
15734	1096	0
5589	8433	0
14	6318	28
10953	5858	1
14	5540	7
1295	5874	10
102	4332	12
818	7841	6
14861	493	6
2312	5283	3
139	5841	5
105	2107	16
110	4992	3
6907	2172	7
791	5852	5
2089	3264	11
31003	2692	6
1180	4450	8
44624	9343	5
471	2981	1
309	1196	9
7490	1948	2
114	4231	16
125	5123	3
119	2230	1
114	3073	3
5743	4154	29
2854	6777	14
14	1096	20
628	9744	3
15789	7142	10
2986	7035	3
41778	2136	4
7	2976	0
204	3090	2
104	1016	5
2292	9019	0
14	1877	37
216	9732	4
1411	2381	12
675	9130	1
8762	3450	5
5338	1135	2
2	6563	10
394	814	3
687	8040	29
43284	6607	5
320	5320	2
12	2409	7
163	2199	5
7	7112	0
142	8038	15
32905	5535	21
12	6062	2
227	4948	8
43623	9867	15
8669	6744	2
22063	8003	4
3208	5543	15
28601	9075	3
5960	1334	7
26512	7773	10
101	235	4
4628	6913	2
6149	1976	5
38883	712	18
764	6348	11
14	3146	25
2610	6339	4
38412	4481	3
411	3571	1
3019	8315	22
163	725	10
26998	1936	5
105	4569	15
4568	3688	3
28419	5273	12
101	4649	10
1810	758	5
101	6408	15
6570	5954	4
125	1728	25
102	7659	2
430	9304	3
515	22	3
12	3886	3
307	3530	1
14	526	4
39215	5564	13
21609	1042	5
42030	997	10
29002	1005	1
1911	2959	5
1333	6548	2
14	8519	11
4368	429	19
4136	2045	2
14822	226	0
475	2702	10
188	4888	8
31740	6364	13
12	6159	3
1404	9140	6
212	2185	7
124	7796	6
31956	2882	10
2	7815	4
102	4199	15
101	9351	17
3406	9466	8
8623	7598	0
28893	5706	9
30966	4680	14
28550	7126	20
6939	4320	20
105	7252	22
180	1292	1
172	3000	5
521	5801	12
2631	18	10
284	536	15
251	3975	3
106	5947	9
12	4009	1
151	5330	1
42330	337	2
2630	7096	11
719	3565	2
12	6956	11
286	5495	21
2948	8316	6
101	1423	8
12	8006	3
21513	6500	3
8539	6631	0
4755	2638	9
31928	2690	12
101	7302	15
16902	6200	2
776	3182	1
3322	4137	6
163	8689	11
14579	33	0
15347	705	0
25125	9117	0
19094	414	3
1846	2616	18
1175	1178	8
688	3205	13
258	1143	5
109	4792	20
23205	3727	2
26590	8798	5
13648	2811	2
191	9075	20
17979	6877	7
105	8214	6
6232	2106	3
988	9172	13
1927	5000	7
190	5908	8
291	2150	0
5811	1027	5
103	4197	1
16532	9441	3
112	2690	2
102	8616	6
930	4175	3
12045	1406	9
11967	6292	9
525	5218	5
101	7784	9
24170	7918	13
9823	5527	4
1536	3889	14
500	7766	6
30846	1086	17
2259	668	10
12	1797	8
1274	2716	18
261	6846	7
14	8906	7
6711	7465	7
7904	6831	2
11291	4140	10
102	2787	4
823	7324	7
9778	36	11
165	4622	20
24036	8478	0
14	4460	10
594	3214	1
41342	5366	18
9	5595	8
27097	4300	6
467	1517	0
2672	2936	3
18539	3441	17
971	2420	1
123	8987	6
6944	4759	17
110	811	9
12	4708	10
27615	365	20
23344	6441	10
114	2380	9
9436	1146	10
342	7721	21
702	4445	2
14	3784	5
8	8052	4
103	8416	4
103	5932	1
33843	4967	12
14	3885	25
7753	1028	0
27078	9255	10
2877	9748	1
3584	5790	18
225	7188	3
7	6760	0
3336	9159	11
11553	1425	12
41885	5120	5
4151	7740	11
42049	3578	10
7	9861	0
101	7919	11
1012	2223	5
25828	9639	0
6645	8579	10
102	4707	5
2576	4519	1
101	7685	7
101	8160	27
1227	366	12
21875	7151	16
288	6216	6
354	3229	9
101	8524	13
152	3762	1
39630	5888	10
108	1714	0
2706	8808	30
589	4734	2
111	710	9
15360	9093	12
161	4124	2
168	6402	2
109	1394	12
